Placement ID,Placement Name,Creative ID,Creative Name
353059179,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_MOBAPP_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352697192,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_MOBAPP_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353058345,BFG_National_AWARE_ALL_A21P_National_Matterkind_TTD_DemoTargetingPROS_3P_MOBAPP_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353059182,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_CTV_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352695533,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_DSK_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353060514,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_CDREnthusiastsPROS_3P_MOBAPP_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353058342,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_CTV_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353060220,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_Argus_Conquesting_3P_MOBAPP_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353081659,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_MOBWEB_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353060730,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_ConquestingSisterBrand_3P_MOBWEB_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353060217,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_MOBWEB_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353059197,BFG_National_AWARE_ALL_A21P_National_Matterkind_TTD_DemoTargetingPROS_3P_MOBWEB_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353059188,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_CDREnthusiastsPROS_3P_MOBWEB_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353080114,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_DSK_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353059185,BFG_National_AWARE_ALL_A21P_National_Matterkind_TTD_DemoTargetingPROS_3P_CTV_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353059191,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_DSK_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353057910,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_Argus_Conquesting_3P_MOBWEB_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353080117,BFG_National_AWARE_ALL_A21P_National_Matterkind_TTD_DemoTargetingPROS_3P_DSK_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352696955,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_Argus_Conquesting_3P_DSK_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352697477,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_CDREnthusiastsPROS_3P_DSK_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352696967,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_MOBAPP_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352697474,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_CDREnthusiastsPROS_3P_CTV_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352696961,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_MOBAPP_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352696973,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_CDREnthusiastsPROS_3P_DSK_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353060226,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_ConquestingSisterBrand_3P_MOBAPP_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353081665,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_DSK_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353080282,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_CDREnthusiastsPROS_3P_MOBAPP_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353060499,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_CDREnthusiastsPROS_3P_MOBWEB_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
353080279,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_MOBWEB_CTV_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352695257,BFG_National_AWARE_ALL_A25P_ALL_Matterkind_TTD_ConquestingSisterBrand_3P_DSK_Video_dCPM_15s,182599547,BFG_BrandHero_Spring2022Getaway_CTV_VIDEO_15s
352696904,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_HVAHeavy_1P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353059785,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_StoreVisitorLAL_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352697570,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_BWLPROS_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353059695,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_ParentsFamilyPROS_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353059854,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_SeafoodLoversPROS_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353059278,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_AudioRT_RT_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352697252,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOLandingPage_RT_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353080516,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FamilyBundles_RT_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352697294,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOPurchasers_RT_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352697552,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OrdererLAL_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353080321,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_HVA1.0Light_1P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353080198,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FamilyBundlePageLAL_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352696907,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_OLOEnthusiastsPROS_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352697558,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_VideoRT_RT_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352697621,BFG_National_FAMILYBUNDLES_ALL_A25P_ALL_Matterkind_TTD_ParentFamilyPROS_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352697528,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_ConquestingSisterBrand_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353060601,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_CDRAppPROS_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353059833,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FindALocation_RT_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352697783,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_Argus_Conquesting_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353081599,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_PotentialBFGCustomersPROS_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
352697267,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_Conquesting_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353081458,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_SiteVisitors_RT_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353060598,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_CDRInterestPROS_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353059989,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FoodiesPROS_3P_DSK_Display_dCPM_300x600,182922927,BFG_ECOMM_FallOPD_Static_300x600
353080171,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_TTD_VideoRT_RT_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
353060394,BFG_National_ECOMM_ALL_A25P_ALL_Matterkind_TTD_FamilyBundles_RT_MTW_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
352695524,BFG_National_VISITS_ALL_A25P_ALL_Matterkind_Argus_Conquesting_3P_MTA_Display_dCPM_320x50,182601401,BFG_ECOMM_FallOPD_Static_320x50
